"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1964332287665066385","Sat Sep 06 14:18:07 +0000 2025","62","Malaysia dan Indonesia akan membincangkan isu berkenaan telekomunikasi melibatkan dua negara itu dalam mesyuarat kerjasama yang bakal diadakan. https://t.co/kkAut5hXr0 #RancakkanMADANI #MADANIBekerja #TaatSetia #JabatanPenerangan","1964332287665066385","","","in","","3","0","46","https://x.com/undefined/status/1964332287665066385","114914506",
"1966134347398082686","Thu Sep 11 13:38:52 +0000 2025","79","Ane usul pak 1 orang 1 jabatan. Jangan dobel-dobel.. Jangan rangkap jabatan..! https://t.co/0pUq5MNrHJ","1966134347398082686","https://pbs.twimg.com/media/G0kcxOZaMAIf4me.jpg","","in","","4","12","42","https://x.com/undefined/status/1966134347398082686","1708495620376571904",
"1965348220751782313","Tue Sep 09 09:35:04 +0000 2025","60"," Peruntukan Projek Membabitkan 1 730 projek ️ Skop: Penyelenggaraan &amp; naik taraf tandas awam ️ Dewan serba guna Kemudahan rekreasi #RancakkanMADANI #MADANIBekerja #TaatSetia #JabatanPenerangan https://t.co/Yz4jEZkAZG","1965348220751782313","https://pbs.twimg.com/media/G0ZRyrabQAA735F.jpg","","in","","3","0","54","https://x.com/undefined/status/1965348220751782313","114914506",
"1966036468931113049","Thu Sep 11 07:09:56 +0000 2025","28","SETINGGI-TINGGI PENGHARGAAN DAN TERIMA KASIH KEPADA SWAT FOOTWEAR! Pada 11 September 2025 pihak Jabatan dengan sukacitanya menerima sumbangan kasut untuk kegunaan kakitangan di lapangan. https://t.co/POHERt1SbP","1966036468931113049","https://pbs.twimg.com/media/G0jDu6wbUAAKXiv.jpg","","in","","0","0","5","https://x.com/undefined/status/1966036468931113049","1266040842",
"1963559676639109176","Thu Sep 04 11:08:02 +0000 2025","230","Ada yg tahu dimana mereka saat kemaren demo?? Sekarang jg tak pernah kedengaran suara seakan suaranya sdh hilang seiring betapa nyamannya dengan gaji fasilitas yg sdh di dapat Ternyata mereka dulu bersuara sblm merasakan nikmatnya jabatan https://t.co/ILUCrPzzIx","1963559676639109176","https://pbs.twimg.com/ext_tw_video_thumb/1963559643667693568/pu/img/9yurTA3c79sCztD2.jpg","","in","","4","17","117","https://x.com/undefined/status/1963559676639109176","1053271569877749760",
"1963216254208286908","Wed Sep 03 12:23:24 +0000 2025","3","Seramai 325 pelajar cemerlang sekolah agama di negeri ini diraikan oleh Jabatan Agama Islam Negeri Johor (JAINJ) selepas mereka berjaya meraih keputusan membanggakan dalam peperiksaan awam agama berkenaan tahun lalu. Kesemua pelajar berkenaan berjaya meraih keputusan cemerlang https://t.co/IQwVsib9L0","1963216254208286908","https://pbs.twimg.com/media/Gz6-xiKaIAAslgr.jpg","","in","","0","1","3","https://x.com/undefined/status/1963216254208286908","1526742765467406336",
"1965930088001876195","Thu Sep 11 00:07:12 +0000 2025","4","Nur Syasya 26 tidak pernah merancang menceburkan diri dalam projek tanaman padi yang memerlukan pengalaman serta modal besar. . Baca artikel penuh : https://t.co/oGROekAuBe #myDOA #KisahKejayaan https://t.co/6RjsqGfbgP","1965930088001876195","https://pbs.twimg.com/media/G0hi_iMb0AEwOcQ.jpg","","in","","0","0","1","https://x.com/undefined/status/1965930088001876195","4350424872",
"1964952455986458933","Mon Sep 08 07:22:27 +0000 2025","66"," Bantuan Guaman Untuk Kanak-Kanak 2025 Bantuan guaman sebagai jambatan memastikan tiada kanak-kanak terpinggir tidak dilindungi atau tidak diwakili. 🇲🇾 Langkah penting Malaysia Parlimen telah meluluskan Akta Bantuan Guaman &amp; Pembelaan Awam 2025 pada Ogos. https://t.co/DeQtiFTcin","1964952455986458933","https://pbs.twimg.com/media/G0TpyJ6bwAAbUvH.jpg","","in","","3","0","57","https://x.com/undefined/status/1964952455986458933","114914506",
"1963115889315696837","Wed Sep 03 05:44:35 +0000 2025","43","!yuai plis lah guys kalian kalian yang udah megang jabatan di kepanitiaaan tolongg banget untuk menghargai anak-anak kalian hargai waktunya.... aku bukan bagian dr panitianya tp ngebacain keluhan-keluhan di fess kyk jengkel bgt. Seakan kesalahan2 itu adalah hal yg wajar ","1963115889315696837","","","in","","2","3","3","https://x.com/undefined/status/1963115889315696837","1702665260585680896",
"1965049302692274188","Mon Sep 08 19:47:41 +0000 2025","83","@MuhadklyAcho dapet pengganti bukannya lebih baik malah jadi makin buruk hadeeeh sialan tu pemimpin kek kehabisan stok channel orang bener kah? sampe sampah ginian harus dipilih jd pengganti jabatan yang krusial? capeknya jadi WNI ","1965140001408385270","","MuhadklyAcho","in","","1","1","3","https://x.com/undefined/status/1965140001408385270","2420744467",
"1962675484648710514","Tue Sep 02 00:34:34 +0000 2025","353","Pejabut politik betah-betah aja ya dikasi kantor yg ga ada anggarannya. Wajar sih mereka dikasi tambahan jabatan ganda/komisaris. Emang yang menderita cuma umbi-umbian. Pejabutmu sih bomat.","1962675484648710514","","","in","","4","7","163","https://x.com/undefined/status/1962675484648710514","257207822",
"1965364002273530259","Tue Sep 09 10:37:47 +0000 2025","179","Dengan ditunjuknya Sjafrie sebagai Menko Polkam ad interim kini teman satu angkatan Prabowo di Akademi Angkatan Bersenjata Republik Indonesia (ABRI) itu menduduki empat jabatan di pemerintahan. Baca selengkapnya https://t.co/rGMOzkfMcA ~LL #Sjafrie #ReshuffleKabinet https://t.co/koq8nqHxIi","1965364002273530259","https://pbs.twimg.com/media/G0ZgIVXbgAArGl2.jpg","","in","","31","58","78","https://x.com/undefined/status/1965364002273530259","23343960",
"1965751406239133998","Wed Sep 10 12:17:11 +0000 2025","2","Penggunaan DEEP diperluas kepada semua Ketua Perkhidmatan Ketua Jabatan agensi awam - KSN #BHnasional Langkah itu bukan untuk menghukum tetapi bagi memastikan tadbir urus lebih baik dan peningkatan prestasi yang menyeluruh dalam setiap peringkat perkhidmatan awam https://t.co/sJqVoMm4nv","1965751406239133998","https://pbs.twimg.com/media/G0fAefibsAAYP-C.jpg","","in","","0","0","0","https://x.com/undefined/status/1965751406239133998","63070483",
"1963173423204508133","Wed Sep 03 11:22:00 +0000 2025","2851","@NovalAssegaf Dlm sejarah RI baru kali ini jabatan wapres dikoyak2 rakyat dari berbagai sisi (usia pendidikan ijazahnya pengalaman berorganisasi penampilan cawe2 bokapnya). Krn anda @gibran_tweet berangkat menjabat dari cara2 yg tdk wajar maka sewajarnya lah anda di koyak2 rakyat.","1963200802438127754","","NovalAssegaf","in","","5","17","214","https://x.com/undefined/status/1963200802438127754","1885848001740247040",
"1964536677374013698","Sun Sep 07 03:50:17 +0000 2025","63","#RancakkanMADANI #MADANIBekerja #TaatSetia #JabatanPenerangan","1964536677374013698","","","qht","","1","0","41","https://x.com/undefined/status/1964536677374013698","114914506",
"1965368370011963738","Tue Sep 09 10:55:08 +0000 2025","86","Jabatan Pendidikan Tinggi dah keluarkan ranking. All the best. https://t.co/C9O78VI835","1965368370011963738","https://pbs.twimg.com/media/G0ZkHK1bQAALIff.jpg","","in","","15","3","52","https://x.com/undefined/status/1965368370011963738","1166041230045663232",
"1966060657859846488","Thu Sep 11 08:46:03 +0000 2025","41","https://t.co/KnGjsaxqbL","1966060657859846488","","","zxx","","1","0","37","https://x.com/undefined/status/1966060657859846488","114914506",
"1965003332038393994","Mon Sep 08 11:26:46 +0000 2025","22","@Kim_70n_Un @Jateng_Twit Wis kena reshuffle kowe gendheng! Ora iso njogo jabatan asu. Bali'o omah wae bodho!","1965013943052796174","","Kim_70n_Un","in","","4","13","9","https://x.com/undefined/status/1965013943052796174","1720665183188922368",
"1964664397760229880","Sun Sep 07 12:17:48 +0000 2025","72","Mas @RajaJuliAntoni Anda sangat-sangat membuat malu PSI. Saran saya mundurlah dari PSI kalau Anda sayang PSI. Silakan lanjutkan menikmati jabatan Anda sebagai menteri. Tapi mundurlah dari PSI. Klarifikasi Anda ini seperti menganggap bahwa kami (rakyat) itu bodoh! Anda sudah https://t.co/tfB8sHWYsV","1964664397760229880","https://pbs.twimg.com/media/G0Pj2ipXYAAJ6LS.jpg","","in","","3","36","23","https://x.com/undefined/status/1964664397760229880","185156524",
"1965779643019166126","Wed Sep 10 14:09:23 +0000 2025","9","Pegawai disiasat SPRM ditukarkan ke jabatan lain - DBKL #BHkes DBKL memandang serius sebarang isu berkaitan integriti ketelusan dan tadbir urus https://t.co/kG8VO6uXqG","1965779643019166126","","","in","","1","6","3","https://x.com/undefined/status/1965779643019166126","63070483",
"1964991127188033807","Mon Sep 08 09:56:07 +0000 2025","56","Presiden Prabowo Subianto melantik Menteri dan Wakil Menteri Kabinet Merah Putih sisa masa jabatan periode 2024-2029 di Istana Negara Jakarta. Diantaranya yakni: 1. Purbaya Yudhi Sadewa Menteri Keuangan 2. Muchtanudin Menteri Perlindungan Pekerja Migran Indonesia (P2MI) 3. https://t.co/aPUTkRTCSX","1964991127188033807","https://pbs.twimg.com/media/G0UMoP1aAAAARoy.jpg","","in","","7","18","25","https://x.com/undefined/status/1964991127188033807","121640063",
"1963096492190973990","Wed Sep 03 04:27:30 +0000 2025","2","Imigresen Kesan Premis Judi Haram 770 PATI Ditahan #MGFlash Keluar berjalan atau bersiar-siar jumpa rakan antara alasan digunakan pendatang asing tanpa izin (PATI) bagi mengelak ditahan Jabatan Imigresen Malaysia (JIM) di sekitar Bukit Bintang. #malaysiagazette https://t.co/MdJqUEkm87","1963096492190973990","https://pbs.twimg.com/amplify_video_thumb/1963096366256959488/img/irbcXtT9CweaXFSs.jpg","","in","","0","0","2","https://x.com/undefined/status/1963096492190973990","1600369057",
"1962901048068345862","Tue Sep 02 15:30:53 +0000 2025","97"," Gesa reformasi segera ke atas struktur tadbir urus global susulan kegagalan sistem multilateralisme sedia ada yang dilihat tidak mampu menghalang kekejaman serta pencerobohan. PBB khususnya tidak lagi dilihat mempunyai aspirasi untuk mereformasikan dirinya malah https://t.co/cq1rE7eRGH","1962901048068345862","https://pbs.twimg.com/media/Gz2gF23aIAAF_9k.jpg","","in","","6","1","91","https://x.com/undefined/status/1962901048068345862","114914506",
"1964987403535577220","Mon Sep 08 09:41:19 +0000 2025","17","#1R1JG #HKHM2025 #MalaysiaMADANI #RakyatDisantuni #SegulaiSejalai #TaatSetia #JAPENSarawak","1964987403535577220","","","qht","","0","0","11","https://x.com/undefined/status/1964987403535577220","704257423",
"1965354508495847908","Tue Sep 09 10:00:04 +0000 2025","72","️‍️ Langkah diambil bagi membolehkan pihak keselamatan dan agensi berkaitan melaksanakan siasatan segera terhadap ancaman tersebut. ️ Orang ramai diingatkan supaya tidak menimbulkan sebarang spekulasi terhadap kenyataan ini. #RancakkanMADANI #MADANIBekerja #TaatSetia https://t.co/PvCCzZhdwj","1965354508495847908","https://pbs.twimg.com/media/G0ZXgkgbgAA8OPN.jpg","","in","","3","0","68","https://x.com/undefined/status/1965354508495847908","114914506",
"1963045771038884100","Wed Sep 03 01:05:58 +0000 2025","34","#1R1JG #HKHM2025 #MalaysiaMADANI #RakyatDisantuni #SegulaiSejalai #TaatSetia #JAPENSarawak","1963045771038884100","","","qht","","0","0","24","https://x.com/undefined/status/1963045771038884100","704257423",
"1962777024323559519","Tue Sep 02 07:18:03 +0000 2025","20","Ojol... Ojo lali jabatan Komisaris mas Wapres... Kita sudah bantu main ojol ojolan biar rakyat senang... Jangan lupa bayar mas Wapres https://t.co/NCkJQrjFyT","1962777024323559519","https://pbs.twimg.com/ext_tw_video_thumb/1962776965703966721/pu/img/pJDlGBgqYVWKmzVR.jpg","","in","","4","2","12","https://x.com/undefined/status/1962777024323559519","1690386319321743360",
"1963183273582149659","Wed Sep 03 10:12:21 +0000 2025","74","️ Kod promosi boleh diperoleh dengan melengkapkan borang permohonan dan menghantarnya kepada JAPEN melalui e-mel inisiatifmedia@inform.gov.my. #RancakkanMADANI #MADANIBekerja #TaatSetia #JabatanPenerangan https://t.co/mI18SdnMAy","1963183273582149659","https://pbs.twimg.com/media/Gz6gyJVbIAEnbOx.jpg","","in","","3","0","61","https://x.com/undefined/status/1963183273582149659","114914506",
"1963447435948331039","Thu Sep 04 03:42:02 +0000 2025","65","#MYASEANChair2025 #KeterangkumanDanKemampanan #InclusivityAndSustainability #TaatSetia #JabatanPenerangan","1963447435948331039","","","qht","","1","0","50","https://x.com/undefined/status/1963447435948331039","114914506",
"1963224817437757906","Wed Sep 03 12:57:26 +0000 2025","102","Kapsul JAPENTV | Sidang Media Jurucakap Kerajaan | BHEUU Anjur Siri Jerayawara Seluruh Negara Dapatkan Maklum Balas Penubuhan Tribunal Anti-Buli https://t.co/SDtHglpwDA #RancakkanMADANI #MADANIBekerja #TaatSetia #JabatanPenerangan","1963224817437757906","","","in","","7","0","93","https://x.com/undefined/status/1963224817437757906","114914506",
"1965299083884859658","Tue Sep 09 06:19:49 +0000 2025","21","Sri Mulyani tak kuasa menahan tangis saat berpamitan dengan jajaran pegawai Kementerian Keuangan selepas serah terima jabatan Selasa (9/9). Jajaran pegawai mengiringi kepergian Sri Mulyani dari Aula Mezzanine Gedung Djuanda I Kementerian Keuangan hingga ke mobil pribadinya. https://t.co/KP3cYLkByw","1965299083884859658","https://pbs.twimg.com/amplify_video_thumb/1965297508596506624/img/yoKXGS-LRmHKvzZM.jpg","","in","","0","2","8","https://x.com/undefined/status/1965299083884859658","552523769",
"1963778709531554074","Fri Sep 05 01:38:24 +0000 2025","72","BERSAMA MALAYSIAKU 🇲🇾 🇲🇾 Malaysia Lebih Berdaya Saing di Peringkat Global! Terus maju ke hadapan Malaysia MADANI! #RancakkanMADANI #MADANIBekerja #TaatSetia #JabatanPenerangan https://t.co/LsQQ2Rdjcb","1963778709531554074","https://pbs.twimg.com/media/G0C-VDpaMAA3KAq.jpg","","in","","6","0","55","https://x.com/undefined/status/1963778709531554074","114914506",
"1965332224125141242","Tue Sep 09 08:31:30 +0000 2025","258","Ribuan tangkai bunga mengiringi perpisahan Sri Mulyani yang resmi melepas jabatan Menteri Keuangan.⁣ Pegawai Kementerian Keuangan sudah membuat formasi untuk melepas Sri Mulyani. Mereka berbaris rapi di sekitar Aula Mezanine Gedung Djuanda I Kemenkeu.⁣ #CNNIndonesia https://t.co/FwXokpOYQK","1965332224125141242","https://pbs.twimg.com/amplify_video_thumb/1965332066402529280/img/Nr2xIFNO5UYeocv2.jpg","","in","","11","94","52","https://x.com/undefined/status/1965332224125141242","17128975",
"1965796165318066263","Wed Sep 10 15:15:03 +0000 2025","2","[Video] Pelaksanaan sistem DEEP diperluas mulai 2026 kepada semua ketua perkhidmatan dan ketua jabatan di setiap agensi bermula tahun hadapan bagi memastikan tadbir urus yang lebih baik serta peningkatan prestasi menyeluruh di setiap peringkat perkhidmatan awam. #BernamaNews https://t.co/02eemg8PxU","1965796165318066263","https://pbs.twimg.com/ext_tw_video_thumb/1965795996522389506/pu/img/NUcWHLLnTYBDh5oE.jpg","","in","","2","1","2","https://x.com/undefined/status/1965796165318066263","106669711",
"1962684342137954649","Tue Sep 02 01:09:46 +0000 2025","28","#1R1JG #HKHM2025 #MalaysiaMADANI #RakyatDisantuni #SegulaiSejalai #TaatSetia #JAPENSarawak","1962684342137954649","","","qht","","1","0","18","https://x.com/undefined/status/1962684342137954649","704257423",
"1965638159964004701","Wed Sep 10 04:47:11 +0000 2025","32","FOTO | Konvoi Kembara Merdeka Jalur Gemilang (KMJG) Fasa IV 2025 Peringkat Sarawak Hari - 3 10 September 2025 l Rabu CP 22 - Serian Pit Stop 51 - Rumah Panjang Kampung Tema Penggal 🇲🇾 Program KMJG #1R1JG #HKHM2025 #MalaysiaMADANI #RakyatDisantuni #TaatSetia https://t.co/uEsxSNTVIe","1965638159964004701","https://pbs.twimg.com/media/G0dZdvpawAAoxkE.jpg","","in","","0","0","31","https://x.com/undefined/status/1965638159964004701","704257423",
"1965280593647899132","Tue Sep 09 05:06:21 +0000 2025","26","FOTO | Konvoi Kembara Merdeka Jalur Gemilang (KMJG) Fasa IV 2025 Peringkat Sarawak Hari - 2 9 September 2025 l Selasa CP 21 - Lundu Pit Stop 45 - CENTEX Lundu #HKHM2025 #MalaysiaMADANI #RakyatDisantuni #TaatSetia #JAPENSarawak https://t.co/4LecDmDLwL","1965280593647899132","https://pbs.twimg.com/media/G0YURAgacAAn_fh.jpg","","in","","0","0","26","https://x.com/undefined/status/1965280593647899132","704257423",
"1964893236188815618","Mon Sep 08 03:27:08 +0000 2025","71","BERSAMA MALAYSIAKU 🇲🇾 Peluang Pekerjaan Semakin Meningkat! #RancakkanMADANI #MADANIBekerja #TaatSetia #JabatanPenerangan https://t.co/1147mw4PET","1964893236188815618","https://pbs.twimg.com/media/G0Sz_B_boAAhz3N.jpg","","in","","4","0","56","https://x.com/undefined/status/1964893236188815618","114914506",
"1965065209212768349","Mon Sep 08 14:50:29 +0000 2025","1487","Ferry ini bukan orang yang punya ambisi kekuasaan atau jabatan. Tanpa itu semua ia sdh punya segalanya. Dia hanya mengajak berpikir sehat saja sebenarnya. Spy negeri ini lbh sehat. Knp pula hrs merasa terancam dgn kiprahnya.","1965065209212768349","","","in","","14","47","604","https://x.com/undefined/status/1965065209212768349","86934018",
"1965354172271997135","Tue Sep 09 09:58:43 +0000 2025","67"," Perkara tersebut dibincangkan dalam perjumpaan bersama Kementerian Kewangan menjelang Belanjawan 2026. Hasrat untuk melihat sebuah Negara AI menjelang 2030. #RancakkanMADANI #MADANIBekerja #TaatSetia #JabatanPenerangan https://t.co/LV2WxzXKkc","1965354172271997135","https://pbs.twimg.com/media/G0ZXNCJa8AEc-tC.jpg","","in","","3","0","59","https://x.com/undefined/status/1965354172271997135","114914506",
"1966037311151550526","Thu Sep 11 07:13:16 +0000 2025","47"," April 2023 Julai 2025: 1 530 program dianjurkan di seluruh negeri. 640 495 pengunjung hadir. ️ 21 058 usahawan tempatan terlibat. Jualan keseluruhan capai RM23.53 juta. Penjimatan harga barangan untuk isi rumah: RM5.85 juta. #RancakkanMADANI #MADANIBekerja https://t.co/B7R4GxNIM6","1966037311151550526","https://pbs.twimg.com/media/G0jEgsZaMAAuOU2.jpg","","in","","3","0","39","https://x.com/undefined/status/1966037311151550526","114914506",
"1962713187121537134","Tue Sep 02 03:04:23 +0000 2025","78","#MYASEANChair2025 #KeterangkumanDanKemampanan #InclusivityAndSustainability #TaatSetia #JabatanPenerangan","1962713187121537134","","","qht","","2","0","62","https://x.com/undefined/status/1962713187121537134","114914506",
"1962633565323333945","Mon Sep 01 21:48:00 +0000 2025","224"," Masa Jabatan DPR Harusnya Dibatasi Saya selalu bilang bahwa menjadi wakil rakyat itu harusnya bukan pekerjaan melainkan: pengabdian. DPR/DPRD seharusnya diisi oleh orang yang sudah selesai dengan diri sendiri . Sudah punya pekerjaan dan pendapatan untuk dirinya sendiri.","1962633565323333945","","","in","","7","37","98","https://x.com/undefined/status/1962633565323333945","185156524",
"1963095327952740612","Wed Sep 03 04:22:53 +0000 2025","20","#1R1JG #HKHM2025 #MalaysiaMADANI #RakyatDisantuni #TaatSetia #JAPENSarawak","1963095327952740612","","","qht","","0","0","18","https://x.com/undefined/status/1963095327952740612","704257423",
"1966006093999689907","Thu Sep 11 05:09:14 +0000 2025","44","Liputan JAPENTV | Amanat Ketua Setiausaha Negara | Simponim Penilaian Strategik Setahun ARPA 2025 https://t.co/qfYrosnISC #RancakkanMADANI #MADANIBekerja #TaatSetia #JabatanPenerangan https://t.co/6gwY5wLgXu","1966006093999689907","https://pbs.twimg.com/media/G0ioH6ka4AAipGP.jpg","","in","","2","0","38","https://x.com/undefined/status/1966006093999689907","114914506",
"1965805478312862145","Wed Sep 10 15:52:03 +0000 2025","6","Yg ini gw amat sangat setuju kades itu jabatan yg kerjanya memakan uang rakyat bawah bahkan dana desa yg tiap tahun milyaran buat rakyat 80% di hambur2kan kades https://t.co/mxYjLx7VEY","1965805478312862145","https://pbs.twimg.com/media/G0fxqi4bcAEL8cB.jpg","","in","","0","3","2","https://x.com/undefined/status/1965805478312862145","815290931003826176",
"1962507165392162906","Mon Sep 01 13:25:44 +0000 2025","76","Salam takziah kepada keluarga Allahyarham Abdul Rahman Bin Mohd Yusof daripada seluruh warga Jabatan Penerangan Malaysia. Semoga Allah SWT mencucuri rahmat ke atas roh beliau dan menempatkannya dalam kalangan orang yang beriman dan beramal soleh. Al-Fatihah. https://t.co/gmgBsjGJcb","1962507165392162906","https://pbs.twimg.com/media/Gzw53cZa8AADVGc.jpg","","in","","4","1","53","https://x.com/undefined/status/1962507165392162906","114914506",
"1963610913455706272","Thu Sep 04 14:31:38 +0000 2025","62","HKHM 2025 | Liputan JAPENTV | Pertandingan Akhir Pengisahan Kenegaraan @Kelab Malaysiaku Peringkat Kebangsaan 2025 https://t.co/31B4hWJKiv #1R1JG #HKHM2025 #MalaysiaMADANI #RakyatDisantuni #TaatSetia #JabatanPenerangan https://t.co/T29qFivjC2","1963610913455706272","https://pbs.twimg.com/media/G0Alt-FbkAgSjYT.jpg","","in","","2","0","46","https://x.com/undefined/status/1963610913455706272","114914506",
"1966000781393584552","Thu Sep 11 04:48:07 +0000 2025","58","BERSAMA MALAYSIAKU 🇲🇾 Menoktahkan Kemiskinan Tegar Komitmen berterusan kerajaan membantu rakyat. Menuju masyarakat yang lebih sejahtera dan inklusif. #RancakkanMADANI #MADANIBekerja #TaatSetia #JabatanPenerangan https://t.co/6DeZw4O7mD","1966000781393584552","https://pbs.twimg.com/media/G0ijSoraMAQwMq_.jpg","","in","","3","0","49","https://x.com/undefined/status/1966000781393584552","114914506",
"1965022775032361289","Mon Sep 08 12:01:52 +0000 2025","135","Hati-hati loh nama itu doa Bayangin punya anak namanya Achilles terus tiba tiba lu punya jabatan menteri... Kalau gue jadi lu sih khawatir anak gue jadi achilles heel :)","1965022775032361289","","","in","","2","1","24","https://x.com/undefined/status/1965022775032361289","1249662133916192768",
"1963658083647041657","Fri Sep 05 05:19:34 +0000 2025","4","@wiji_lagi @GoodRecom Berdasarkan pernyataan Jusuf Hamka di podcast Uya Kuya dia tidak menyebut nama secara langsung tapi menggambarkan dalang tragedi 1998 sebagai seseorang yang masih hidup dan mendapat jabatan di pemerintahan Prabowo. Deskripsi itu cocok dengan Wiranto yang kini menjabat sebagai","1963834370806124599","","wiji_lagi","in","","0","0","1","https://x.com/undefined/status/1963834370806124599","1720665183188922368",
"1962814308267761863","Tue Sep 02 09:46:13 +0000 2025","78","️ Inisiatif itu memastikan setiap isi rumah mendapat perlindungan sewajarnya sekali gus membina ketahanan dan mengembalikan maruah masyarakat. Melalui PTV3.0 Kerajaan MADANI tekad untuk memperluas akses kepada semua. Dengan kerjasama industri insurans dan takaful - https://t.co/0N4v2TOpmy","1962814308267761863","https://pbs.twimg.com/media/Gz1RNe-akAEXmQv.jpg","","in","","4","1","68","https://x.com/undefined/status/1962814308267761863","114914506",
"1963215613691854928","Wed Sep 03 12:20:51 +0000 2025","9","Hospital Sultanah Aminah Johor Bahru (HSAJB) kini memulakan pengoperasian Klinik Rawatan Pesakit Selepas Waktu Pejabat (KRPSWP) di Poliklinik Pakar HSAJB sebagai usaha berterusan untuk menangani masalah kesesakan dan tempoh masa menunggu yang panjang di Jabatan Kecemasan hospital https://t.co/uEroESxWoX","1963215613691854928","https://pbs.twimg.com/media/Gz6-MMgasAA5Q9A.jpg","","in","","0","1","3","https://x.com/undefined/status/1963215613691854928","1526742765467406336",
"1965069485813240259","Mon Sep 08 15:07:29 +0000 2025","137","SS dikasih jabatan ganda. Apakah ini justru memperkuat hasil investigasi majalah Tempo?","1965069485813240259","","","in","","1","2","32","https://x.com/undefined/status/1965069485813240259","1752301333263392769",
"1963445422799884611","Thu Sep 04 03:34:02 +0000 2025","25","Dari 17+8 tuntutan ga ada satupun yg minta presiden turun jabatan. Yang diminta: tata kelola DPR dan pemerintahan direformasi &amp; transparansi keuangan negara. Jadi plis jangan dibelokin cuma gara2 simbol warna. Fokus ke substansi bukan distraksi.","1963445422799884611","","","in","","0","1","6","https://x.com/undefined/status/1963445422799884611","748546206",
"1964970868272202196","Mon Sep 08 08:35:37 +0000 2025","201","Presiden Prabowo Subianto me-reshuffle sejumlah menteri di Kabinet Merah Putih. Salah satunya Sri Mulyani direshuffle dari jabatannya sebagai Menteri Keuangan (Menkeu). Jabatan Menkeu kini diduduki oleh Purbaya Yudhi Sadewa yang sebelumnya menjabat sebagai Ketua Dewan Komisioner https://t.co/86csUka04U","1964970868272202196","https://pbs.twimg.com/media/G0T6NSCbkAAyCEi.jpg","","in","","48","12","89","https://x.com/undefined/status/1964970868272202196","388190238",
"1964987836601340404","Mon Sep 08 09:43:02 +0000 2025","59","Presiden Prabowo mencopot dan mereshuffle kabinet menteri termasuk Budi Gunawan dan Sri Mulyani dan menggantinya menteri-menteri baru. Prabowo memberhentikan dengan hormat dari jabatan Menteri dan Wakil Menteri Negara Kabinet Merah Putih 2024-2029 masing-masing: Prabowo https://t.co/v2eprYDZ2v","1964987836601340404","https://pbs.twimg.com/amplify_video_thumb/1964987602265935872/img/8CkAOmUbNoDNY4H8.jpg","","in","","3","8","27","https://x.com/undefined/status/1964987836601340404","1289954556411969537",
"1963170782080827781","Wed Sep 03 09:22:43 +0000 2025","22","#1R1JG #HKHM2025 #MalaysiaMADANI #RakyatDisantuni #SegulaiSejalai #TaatSetia #JAPENSarawak","1963170782080827781","","","qht","","0","0","14","https://x.com/undefined/status/1963170782080827781","704257423",
"1965935537656836530","Thu Sep 11 00:28:52 +0000 2025","63","RMK13 | MELAKAR SEMULA PEMBANGUNAN 🇲🇾 Fokus pada reformasi ekonomi &amp; kesejahteraan rakyat Agenda pembangunan lebih inklusif &amp; mampan Strategi baharu untuk masa depan Malaysia yang lebih kukuh! #MADANIBekerja #RancakkanMADANI #RMK13 #MelakarSemulaPembangunan #TaatSetia https://t.co/VdrrjCglRu","1965935537656836530","https://pbs.twimg.com/media/G0hn6iPaMAAwTx3.jpg","","in","","5","0","52","https://x.com/undefined/status/1965935537656836530","114914506",
"1965750871888744751","Wed Sep 10 12:15:04 +0000 2025","137","Setiausaha Agong DAP lega mendengar penjelasan tuntas oleh Ketua Pengarah Jabatan Pendidikan Tinggi. MCA lain kali jangan mainkan isu 4-flat ini kalau 3A-flat tak mengapa ujarnya spontan. https://t.co/LvaVlLDpav","1965750871888744751","https://pbs.twimg.com/media/G0fAAEUWQAAi4A_.jpg","","in","","0","5","24","https://x.com/undefined/status/1965750871888744751","1680882626725281792",
"1964247964815143062","Sat Sep 06 08:43:03 +0000 2025","2","Jabatan Peguam Negara memberi jaminan kes siasatan semula pelajar tahfiz Allahyarham Wan Ahmad Faris Wan Abdul Rahman yang dipercayai mati dibunuh pada Disember 2013 akan diselesaikan secepat mungkin. Berita penuh: https://t.co/xsbfCYa4s0 https://t.co/M24SicT2CG","1964247964815143062","https://pbs.twimg.com/amplify_video_thumb/1964246889597227008/img/ekHh-jAljX1XiprO.jpg","","in","","0","0","0","https://x.com/undefined/status/1964247964815143062","63070483",
"1963483256122479051","Thu Sep 04 06:04:22 +0000 2025","57","BERSAMA MALAYSIAKU 🇲🇾 Kadar Tol Kekal Tiada Kenaikan Tahun 2025! Langkah proaktif demi kebajikan rakyat: Komitmen berterusan kerajaan untuk mengurangkan beban pengguna jalan raya. #RancakkanMADANI #MADANIBekerja #TaatSetia #JabatanPenerangan https://t.co/CVvCry5aai","1963483256122479051","https://pbs.twimg.com/media/Gz-xmPBbkAI5lNK.jpg","","in","","4","0","42","https://x.com/undefined/status/1963483256122479051","114914506",
